case:concept:name,time:timestamp,concept:name,segment_id,routine_type,log_number
accfd0c9_seg_2964,2024-08-30 13:00:12.675375+00:00,step_3a_16,accfd0c9_seg_2964,16,2
accfd0c9_seg_2964,2024-08-30 13:00:12.707143+00:00,step_3b_16,accfd0c9_seg_2964,16,2
accfd0c9_seg_2964,2024-08-30 13:00:12.749408+00:00,step_3c_16,accfd0c9_seg_2964,16,2
accfd0c9_seg_2964,2024-08-30 13:00:12.775693+00:00,end_16,accfd0c9_seg_2964,16,2
acdb3ceb_seg_2965,2024-06-23 13:54:31.039105+00:00,start_16,acdb3ceb_seg_2965,16,2
acdb3ceb_seg_2965,2024-06-23 13:54:32.039105+00:00,step_1_16,acdb3ceb_seg_2965,16,2
acdb3ceb_seg_2965,2024-06-23 13:54:36.298707+00:00,step_2_16,acdb3ceb_seg_2965,16,2
acdb3ceb_seg_2965,2024-06-23 13:55:15.339113+00:00,step_3a_16,acdb3ceb_seg_2965,16,2
acdb3ceb_seg_2965,2024-06-23 13:55:15.339730+00:00,step_3b_16,acdb3ceb_seg_2965,16,2
acdb3ceb_seg_2965,2024-06-23 13:55:15.340434+00:00,step_3c_16,acdb3ceb_seg_2965,16,2
acdb3ceb_seg_2965,2024-06-23 13:55:15.340618+00:00,end_16,acdb3ceb_seg_2965,16,2
ace23f22_seg_2966,2024-10-13 12:36:39.125650+00:00,start_16,ace23f22_seg_2966,16,2
ace23f22_seg_2966,2024-10-13 12:36:40.125650+00:00,step_1_16,ace23f22_seg_2966,16,2
ace23f22_seg_2966,2024-10-13 12:36:51.491945+00:00,step_2_16,ace23f22_seg_2966,16,2
ace23f22_seg_2966,2024-10-13 12:37:05.659556+00:00,step_3a_16,ace23f22_seg_2966,16,2
ace23f22_seg_2966,2024-10-13 12:37:05.687757+00:00,step_3b_16,ace23f22_seg_2966,16,2
ace23f22_seg_2966,2024-10-13 12:37:05.722246+00:00,step_3c_16,ace23f22_seg_2966,16,2
ace23f22_seg_2966,2024-10-13 12:37:05.759653+00:00,end_16,ace23f22_seg_2966,16,2
acee72c_seg_2967,2024-11-03 15:10:48.803112+00:00,start_18,acee72c_seg_2967,18,2
acee72c_seg_2967,2024-11-03 15:10:49.803112+00:00,step_1_18,acee72c_seg_2967,18,2
acee72c_seg_2967,2024-11-03 15:10:53.237823+00:00,step_2_18,acee72c_seg_2967,18,2
acee72c_seg_2967,2024-11-03 15:10:55.737985+00:00,step_3a_18,acee72c_seg_2967,18,2
acee72c_seg_2967,2024-11-03 15:10:55.758982+00:00,step_3b_18,acee72c_seg_2967,18,2
acee72c_seg_2967,2024-11-03 15:10:55.768728+00:00,step_b_18,acee72c_seg_2967,18,2
acee72c_seg_2967,2024-11-03 15:11:36.975944+00:00,step_3c_18,acee72c_seg_2967,18,2
acee72c_seg_2967,2024-11-03 15:11:37.013609+00:00,end_18,acee72c_seg_2967,18,2
ad362e84_seg_2970,2024-01-12 14:20:08.481134+00:00,start_16,ad362e84_seg_2970,16,2
ad362e84_seg_2970,2024-01-12 14:20:09.481134+00:00,step_1_16,ad362e84_seg_2970,16,2
ad362e84_seg_2970,2024-01-12 14:20:28.107883+00:00,step_2_16,ad362e84_seg_2970,16,2
ad362e84_seg_2970,2024-01-12 14:20:50.810624+00:00,step_3a_16,ad362e84_seg_2970,16,2
ad362e84_seg_2970,2024-01-12 14:20:50.946347+00:00,step_3b_16,ad362e84_seg_2970,16,2
ad362e84_seg_2970,2024-01-12 14:20:51.125495+00:00,step_3c_16,ad362e84_seg_2970,16,2
ad362e84_seg_2970,2024-01-12 14:20:51.293096+00:00,end_16,ad362e84_seg_2970,16,2
ad5a014f_seg_2971,2024-01-13 07:48:50.097725+00:00,start_22,ad5a014f_seg_2971,22,2
ad5a014f_seg_2971,2024-01-13 07:48:51.097725+00:00,step_1_22,ad5a014f_seg_2971,22,2
ad5a014f_seg_2971,2024-01-13 07:48:55.729336+00:00,step_2_22,ad5a014f_seg_2971,22,2
ad5a014f_seg_2971,2024-01-13 07:49:18.566754+00:00,step_3a_22,ad5a014f_seg_2971,22,2
ad5a014f_seg_2971,2024-01-13 07:49:18.591643+00:00,step_4_22,ad5a014f_seg_2971,22,2
ad5a014f_seg_2971,2024-01-13 07:49:26.433222+00:00,step_3b_22,ad5a014f_seg_2971,22,2
ad5a014f_seg_2971,2024-01-13 07:49:26.459327+00:00,step_3c_22,ad5a014f_seg_2971,22,2
ad5a014f_seg_2971,2024-01-13 07:49:26.490557+00:00,end_22,ad5a014f_seg_2971,22,2
ad6af86b_seg_2972,2024-03-03 17:14:53.358152+00:00,start_16,ad6af86b_seg_2972,16,2
ad6af86b_seg_2972,2024-03-03 17:14:54.358152+00:00,step_1_16,ad6af86b_seg_2972,16,2
ad6af86b_seg_2972,2024-03-03 17:14:59.976168+00:00,step_2_16,ad6af86b_seg_2972,16,2
ad6af86b_seg_2972,2024-03-03 17:15:10.830764+00:00,step_3a_16,ad6af86b_seg_2972,16,2
ad6af86b_seg_2972,2024-03-03 17:15:10.864065+00:00,step_3b_16,ad6af86b_seg_2972,16,2
ad6af86b_seg_2972,2024-03-03 17:15:10.881308+00:00,step_3c_16,ad6af86b_seg_2972,16,2
ad6af86b_seg_2972,2024-03-03 17:15:10.919673+00:00,end_16,ad6af86b_seg_2972,16,2
ad713b26_seg_2973,2024-07-20 17:30:00.751750+00:00,start_16,ad713b26_seg_2973,16,2
ad713b26_seg_2973,2024-07-20 17:30:01.751750+00:00,step_1_16,ad713b26_seg_2973,16,2
ad713b26_seg_2973,2024-07-20 17:30:08.610129+00:00,step_2_16,ad713b26_seg_2973,16,2
ad713b26_seg_2973,2024-07-20 17:30:23.061397+00:00,step_3a_16,ad713b26_seg_2973,16,2
ad713b26_seg_2973,2024-07-20 17:30:23.099430+00:00,step_3b_16,ad713b26_seg_2973,16,2
ad713b26_seg_2973,2024-07-20 17:30:23.121828+00:00,step_3c_16,ad713b26_seg_2973,16,2
ad713b26_seg_2973,2024-07-20 17:30:23.254873+00:00,end_16,ad713b26_seg_2973,16,2
ad94ad4b_seg_2975,2024-01-22 08:32:52.000612+00:00,start_16,ad94ad4b_seg_2975,16,2
ad94ad4b_seg_2975,2024-01-22 08:32:53.000612+00:00,step_1_16,ad94ad4b_seg_2975,16,2
ad94ad4b_seg_2975,2024-01-22 08:32:56.672903+00:00,step_2_16,ad94ad4b_seg_2975,16,2
ad94ad4b_seg_2975,2024-01-22 08:33:08.833618+00:00,step_3a_16,ad94ad4b_seg_2975,16,2
ad94ad4b_seg_2975,2024-01-22 08:33:08.859042+00:00,step_3b_16,ad94ad4b_seg_2975,16,2
ad94ad4b_seg_2975,2024-01-22 08:33:08.885792+00:00,step_3c_16,ad94ad4b_seg_2975,16,2
ad94ad4b_seg_2975,2024-01-22 08:33:08.912123+00:00,end_16,ad94ad4b_seg_2975,16,2
adda522e_seg_2976,2024-09-24 12:17:24.624918+00:00,start_18,adda522e_seg_2976,18,2
adda522e_seg_2976,2024-09-24 12:17:25.624918+00:00,step_1_18,adda522e_seg_2976,18,2
adda522e_seg_2976,2024-09-24 12:17:26.925963+00:00,step_2_18,adda522e_seg_2976,18,2
adda522e_seg_2976,2024-09-24 12:17:39.866387+00:00,step_3a_18,adda522e_seg_2976,18,2
adda522e_seg_2976,2024-09-24 12:17:39.965427+00:00,step_3b_18,adda522e_seg_2976,18,2
adda522e_seg_2976,2024-09-24 12:17:40.107469+00:00,step_b_18,adda522e_seg_2976,18,2
adda522e_seg_2976,2024-09-24 12:17:44.845932+00:00,step_3c_18,adda522e_seg_2976,18,2
adda522e_seg_2976,2024-09-24 12:17:44.934117+00:00,end_18,adda522e_seg_2976,18,2
adda8e09_seg_2977,2024-03-23 17:02:35.571211+00:00,start_16,adda8e09_seg_2977,16,2
adda8e09_seg_2977,2024-03-23 17:02:36.571211+00:00,step_1_16,adda8e09_seg_2977,16,2
adda8e09_seg_2977,2024-03-23 17:02:46.173393+00:00,step_2_16,adda8e09_seg_2977,16,2
adda8e09_seg_2977,2024-03-23 17:03:27.368958+00:00,step_3a_16,adda8e09_seg_2977,16,2
adda8e09_seg_2977,2024-03-23 17:03:27.380080+00:00,step_3b_16,adda8e09_seg_2977,16,2
adda8e09_seg_2977,2024-03-23 17:03:27.423376+00:00,step_3c_16,adda8e09_seg_2977,16,2
adda8e09_seg_2977,2024-03-23 17:03:27.424458+00:00,end_16,adda8e09_seg_2977,16,2
adfb2300_seg_2978,2024-07-07 17:31:02.051738+00:00,start_16,adfb2300_seg_2978,16,2
adfb2300_seg_2978,2024-07-07 17:31:03.051738+00:00,step_1_16,adfb2300_seg_2978,16,2
adfb2300_seg_2978,2024-07-07 17:31:04.517192+00:00,step_2_16,adfb2300_seg_2978,16,2
adfb2300_seg_2978,2024-07-07 17:31:18.152786+00:00,step_3a_16,adfb2300_seg_2978,16,2
adfb2300_seg_2978,2024-07-07 17:31:18.212790+00:00,step_3b_16,adfb2300_seg_2978,16,2
adfb2300_seg_2978,2024-07-07 17:31:18.252527+00:00,step_3c_16,adfb2300_seg_2978,16,2
adfb2300_seg_2978,2024-07-07 17:31:18.252820+00:00,end_16,adfb2300_seg_2978,16,2
adfb2300_seg_2979,2024-07-09 17:03:25.586769+00:00,start_16,adfb2300_seg_2979,16,2
adfb2300_seg_2979,2024-07-09 17:03:26.586769+00:00,step_1_16,adfb2300_seg_2979,16,2
adfb2300_seg_2979,2024-07-09 17:03:39.714825+00:00,step_2_16,adfb2300_seg_2979,16,2
adfb2300_seg_2979,2024-07-09 17:03:46.400319+00:00,step_3a_16,adfb2300_seg_2979,16,2
adfb2300_seg_2979,2024-07-09 17:03:46.444106+00:00,step_3b_16,adfb2300_seg_2979,16,2
adfb2300_seg_2979,2024-07-09 17:03:46.455377+00:00,step_3c_16,adfb2300_seg_2979,16,2
adfb2300_seg_2979,2024-07-09 17:03:46.468449+00:00,end_16,adfb2300_seg_2979,16,2
adfb2300_seg_2980,2024-07-09 17:03:54.493004+00:00,start_16,adfb2300_seg_2980,16,2
adfb2300_seg_2980,2024-07-09 17:03:55.493004+00:00,step_1_16,adfb2300_seg_2980,16,2
adfb2300_seg_2980,2024-07-09 17:04:00.344572+00:00,step_2_16,adfb2300_seg_2980,16,2
adfb2300_seg_2980,2024-07-09 17:04:07.220819+00:00,step_3a_16,adfb2300_seg_2980,16,2
adfb2300_seg_2980,2024-07-09 17:04:07.261396+00:00,step_3b_16,adfb2300_seg_2980,16,2
adfb2300_seg_2980,2024-07-09 17:04:07.282824+00:00,step_3c_16,adfb2300_seg_2980,16,2
adfb2300_seg_2980,2024-07-09 17:04:07.324799+00:00,end_16,adfb2300_seg_2980,16,2
ae223e23_seg_2981,2024-05-21 15:55:01.930609+00:00,start_16,ae223e23_seg_2981,16,2
ae223e23_seg_2981,2024-05-21 15:55:02.930609+00:00,step_1_16,ae223e23_seg_2981,16,2
ae223e23_seg_2981,2024-05-21 15:55:06.764518+00:00,step_2_16,ae223e23_seg_2981,16,2
ae223e23_seg_2981,2024-05-21 15:55:17.678738+00:00,step_3a_16,ae223e23_seg_2981,16,2
ae223e23_seg_2981,2024-05-21 15:55:17.703404+00:00,step_3b_16,ae223e23_seg_2981,16,2
ae223e23_seg_2981,2024-05-21 15:55:17.746446+00:00,step_3c_16,ae223e23_seg_2981,16,2
ae223e23_seg_2981,2024-05-21 15:55:17.773342+00:00,end_16,ae223e23_seg_2981,16,2
ae2a9b86_seg_2982,2024-06-16 15:31:25.668541+00:00,start_32,ae2a9b86_seg_2982,32,2
ae2a9b86_seg_2982,2024-06-16 15:31:26.668541+00:00,step_1_32,ae2a9b86_seg_2982,32,2
ae2a9b86_seg_2982,2024-06-16 15:31:30.836658+00:00,step_2_32,ae2a9b86_seg_2982,32,2
ae2a9b86_seg_2982,2024-06-16 15:31:46.661170+00:00,step_3b_32,ae2a9b86_seg_2982,32,2
ae2a9b86_seg_2982,2024-06-16 15:31:46.665395+00:00,step_3a_32,ae2a9b86_seg_2982,32,2
ae2a9b86_seg_2982,2024-06-16 15:31:46.665499+00:00,end_32,ae2a9b86_seg_2982,32,2
ae5dba8b_seg_2984,2024-05-21 12:39:32.544254+00:00,start_16,ae5dba8b_seg_2984,16,2
ae5dba8b_seg_2984,2024-05-21 12:39:33.544254+00:00,step_1_16,ae5dba8b_seg_2984,16,2
ae5dba8b_seg_2984,2024-05-21 12:39:48.025034+00:00,step_2_16,ae5dba8b_seg_2984,16,2
ae5dba8b_seg_2984,2024-05-21 12:41:16.217346+00:00,step_3a_16,ae5dba8b_seg_2984,16,2
ae5dba8b_seg_2984,2024-05-21 12:41:16.217620+00:00,step_3b_16,ae5dba8b_seg_2984,16,2
ae5dba8b_seg_2984,2024-05-21 12:41:16.218563+00:00,step_3c_16,ae5dba8b_seg_2984,16,2
ae5dba8b_seg_2984,2024-05-21 12:41:16.219773+00:00,end_16,ae5dba8b_seg_2984,16,2
ae5dba8b_seg_2985,2024-05-21 12:42:13.786142+00:00,start_16,ae5dba8b_seg_2985,16,2
ae5dba8b_seg_2985,2024-05-21 12:42:14.786142+00:00,step_1_16,ae5dba8b_seg_2985,16,2
ae5dba8b_seg_2985,2024-05-21 12:42:18.381799+00:00,step_2_16,ae5dba8b_seg_2985,16,2
ae5dba8b_seg_2985,2024-05-21 12:42:21.682846+00:00,step_3a_16,ae5dba8b_seg_2985,16,2
ae5dba8b_seg_2985,2024-05-21 12:42:21.832854+00:00,step_3b_16,ae5dba8b_seg_2985,16,2
ae5dba8b_seg_2985,2024-05-21 12:42:21.836425+00:00,step_3c_16,ae5dba8b_seg_2985,16,2
ae5dba8b_seg_2985,2024-05-21 12:42:21.988945+00:00,end_16,ae5dba8b_seg_2985,16,2
ae903906_seg_2986,2024-06-12 12:34:17.102050+00:00,start_17,ae903906_seg_2986,17,2
ae903906_seg_2986,2024-06-12 12:34:18.102050+00:00,step_1_17,ae903906_seg_2986,17,2
ae903906_seg_2986,2024-06-12 12:36:43.853252+00:00,end_17,ae903906_seg_2986,17,2
aece7a04_seg_2988,2024-08-20 11:44:09.613273+00:00,start_16,aece7a04_seg_2988,16,2
aece7a04_seg_2988,2024-08-20 11:44:10.613273+00:00,step_1_16,aece7a04_seg_2988,16,2
aece7a04_seg_2988,2024-08-20 11:44:19.019840+00:00,step_2_16,aece7a04_seg_2988,16,2
aece7a04_seg_2988,2024-08-20 11:44:43.593002+00:00,step_3a_16,aece7a04_seg_2988,16,2
aece7a04_seg_2988,2024-08-20 11:44:43.614726+00:00,step_3b_16,aece7a04_seg_2988,16,2
aece7a04_seg_2988,2024-08-20 11:44:43.622034+00:00,step_3c_16,aece7a04_seg_2988,16,2
aece7a04_seg_2988,2024-08-20 11:44:43.630368+00:00,end_16,aece7a04_seg_2988,16,2
aeef8203_seg_2989,2024-04-14 15:37:57.632086+00:00,start_16,aeef8203_seg_2989,16,2
aeef8203_seg_2989,2024-04-14 15:37:58.632086+00:00,step_1_16,aeef8203_seg_2989,16,2
aeef8203_seg_2989,2024-04-14 15:38:05.671675+00:00,step_2_16,aeef8203_seg_2989,16,2
aeef8203_seg_2989,2024-04-14 15:38:15.961502+00:00,step_3a_16,aeef8203_seg_2989,16,2
aeef8203_seg_2989,2024-04-14 15:38:16.022263+00:00,step_3b_16,aeef8203_seg_2989,16,2
aeef8203_seg_2989,2024-04-14 15:38:16.023031+00:00,step_3c_16,aeef8203_seg_2989,16,2
aeef8203_seg_2989,2024-04-14 15:38:16.023353+00:00,end_16,aeef8203_seg_2989,16,2
af0a356c_seg_2991,2024-03-08 08:41:23.780151+00:00,start_16,af0a356c_seg_2991,16,2
af0a356c_seg_2991,2024-03-08 08:41:24.780151+00:00,step_1_16,af0a356c_seg_2991,16,2
af0a356c_seg_2991,2024-03-08 08:41:31.211601+00:00,step_2_16,af0a356c_seg_2991,16,2
af0a356c_seg_2991,2024-03-08 08:41:40.124661+00:00,step_3a_16,af0a356c_seg_2991,16,2
af0a356c_seg_2991,2024-03-08 08:41:40.161256+00:00,step_3b_16,af0a356c_seg_2991,16,2
af0a356c_seg_2991,2024-03-08 08:41:40.204157+00:00,step_3c_16,af0a356c_seg_2991,16,2
af0a356c_seg_2991,2024-03-08 08:41:40.250643+00:00,end_16,af0a356c_seg_2991,16,2
af16664a_seg_2992,2024-11-09 07:53:31.468623+00:00,start_16,af16664a_seg_2992,16,2
af16664a_seg_2992,2024-11-09 07:53:32.468623+00:00,step_1_16,af16664a_seg_2992,16,2
af16664a_seg_2992,2024-11-09 07:53:36.481345+00:00,step_2_16,af16664a_seg_2992,16,2
af16664a_seg_2992,2024-11-09 07:53:46.198136+00:00,step_3a_16,af16664a_seg_2992,16,2
af16664a_seg_2992,2024-11-09 07:53:46.282734+00:00,step_3b_16,af16664a_seg_2992,16,2
af16664a_seg_2992,2024-11-09 07:53:46.361858+00:00,step_3c_16,af16664a_seg_2992,16,2
af16664a_seg_2992,2024-11-09 07:53:46.433204+00:00,end_16,af16664a_seg_2992,16,2
af16664a_seg_2993,2024-11-09 07:54:05.054097+00:00,start_21,af16664a_seg_2993,21,2
af16664a_seg_2993,2024-11-09 07:54:06.054097+00:00,step_1_21,af16664a_seg_2993,21,2
af16664a_seg_2993,2024-11-09 07:54:11.752186+00:00,step_2_21,af16664a_seg_2993,21,2
af16664a_seg_2993,2024-11-09 07:54:33.841045+00:00,end_21,af16664a_seg_2993,21,2
af193ec3_seg_2994,2024-07-19 11:54:04.291707+00:00,start_16,af193ec3_seg_2994,16,2
af193ec3_seg_2994,2024-07-19 11:54:05.291707+00:00,step_1_16,af193ec3_seg_2994,16,2
af193ec3_seg_2994,2024-07-19 11:54:08.991853+00:00,step_2_16,af193ec3_seg_2994,16,2
af193ec3_seg_2994,2024-07-19 11:54:25.193285+00:00,step_3a_16,af193ec3_seg_2994,16,2
af193ec3_seg_2994,2024-07-19 11:54:25.334398+00:00,step_3b_16,af193ec3_seg_2994,16,2
af193ec3_seg_2994,2024-07-19 11:54:25.464379+00:00,step_3c_16,af193ec3_seg_2994,16,2
af193ec3_seg_2994,2024-07-19 11:54:25.599798+00:00,end_16,af193ec3_seg_2994,16,2
af3b9f62_seg_2996,2024-02-27 16:30:05.999323+00:00,start_22,af3b9f62_seg_2996,22,2
af3b9f62_seg_2996,2024-02-27 16:30:06.999323+00:00,step_1_22,af3b9f62_seg_2996,22,2
af3b9f62_seg_2996,2024-02-27 16:30:08.968035+00:00,step_2_22,af3b9f62_seg_2996,22,2
af3b9f62_seg_2996,2024-02-27 16:30:13.358638+00:00,step_3a_22,af3b9f62_seg_2996,22,2
af3b9f62_seg_2996,2024-02-27 16:30:13.359224+00:00,step_4_22,af3b9f62_seg_2996,22,2
af3b9f62_seg_2996,2024-02-27 16:30:17.850564+00:00,step_3b_22,af3b9f62_seg_2996,22,2
af3b9f62_seg_2996,2024-02-27 16:30:17.883055+00:00,step_3c_22,af3b9f62_seg_2996,22,2
af3b9f62_seg_2996,2024-02-27 16:30:17.892102+00:00,end_22,af3b9f62_seg_2996,22,2
af73c069_seg_3002,2024-10-13 12:57:36.404755+00:00,start_16,af73c069_seg_3002,16,2
af73c069_seg_3002,2024-10-13 12:57:37.404755+00:00,step_1_16,af73c069_seg_3002,16,2
af73c069_seg_3002,2024-10-13 12:57:44.759254+00:00,step_2_16,af73c069_seg_3002,16,2
af73c069_seg_3002,2024-10-13 12:58:02.878035+00:00,step_3a_16,af73c069_seg_3002,16,2
af73c069_seg_3002,2024-10-13 12:58:03.061178+00:00,step_3b_16,af73c069_seg_3002,16,2
af73c069_seg_3002,2024-10-13 12:58:03.267558+00:00,step_3c_16,af73c069_seg_3002,16,2
af73c069_seg_3002,2024-10-13 12:58:03.454873+00:00,end_16,af73c069_seg_3002,16,2
af763863_seg_3003,2024-09-15 13:05:57.709835+00:00,start_16,af763863_seg_3003,16,2
af763863_seg_3003,2024-09-15 13:05:58.709835+00:00,step_1_16,af763863_seg_3003,16,2
af763863_seg_3003,2024-09-15 13:06:00.793691+00:00,step_2_16,af763863_seg_3003,16,2
af763863_seg_3003,2024-09-15 13:06:31.910586+00:00,step_3a_16,af763863_seg_3003,16,2
af763863_seg_3003,2024-09-15 13:06:31.932508+00:00,step_3b_16,af763863_seg_3003,16,2
af763863_seg_3003,2024-09-15 13:06:31.951339+00:00,step_3c_16,af763863_seg_3003,16,2
af763863_seg_3003,2024-09-15 13:06:31.952236+00:00,end_16,af763863_seg_3003,16,2
af763863_seg_3004,2024-09-15 13:06:38.931719+00:00,start_16,af763863_seg_3004,16,2
af763863_seg_3004,2024-09-15 13:06:39.931719+00:00,step_1_16,af763863_seg_3004,16,2
af763863_seg_3004,2024-09-15 13:06:45.684756+00:00,step_2_16,af763863_seg_3004,16,2
af763863_seg_3004,2024-09-15 13:06:47.925799+00:00,step_3a_16,af763863_seg_3004,16,2
af763863_seg_3004,2024-09-15 13:06:47.950140+00:00,step_3b_16,af763863_seg_3004,16,2
af763863_seg_3004,2024-09-15 13:06:47.957244+00:00,step_3c_16,af763863_seg_3004,16,2
af763863_seg_3004,2024-09-15 13:06:47.962148+00:00,end_16,af763863_seg_3004,16,2
af85c680_seg_3005,2024-11-19 07:37:09.151954+00:00,start_16,af85c680_seg_3005,16,2
af85c680_seg_3005,2024-11-19 07:37:10.151954+00:00,step_1_16,af85c680_seg_3005,16,2
af85c680_seg_3005,2024-11-19 07:37:21.050357+00:00,step_2_16,af85c680_seg_3005,16,2
af85c680_seg_3005,2024-11-19 07:37:36.186776+00:00,step_3a_16,af85c680_seg_3005,16,2
af85c680_seg_3005,2024-11-19 07:37:36.229259+00:00,step_3b_16,af85c680_seg_3005,16,2
af85c680_seg_3005,2024-11-19 07:37:36.274095+00:00,step_3c_16,af85c680_seg_3005,16,2
af85c680_seg_3005,2024-11-19 07:37:36.313838+00:00,end_16,af85c680_seg_3005,16,2
af8621e2_seg_3006,2024-04-15 17:37:01.873077+00:00,start_16,af8621e2_seg_3006,16,2
af8621e2_seg_3006,2024-04-15 17:37:02.873077+00:00,step_1_16,af8621e2_seg_3006,16,2
af8621e2_seg_3006,2024-04-15 17:37:05.721261+00:00,step_2_16,af8621e2_seg_3006,16,2
af8621e2_seg_3006,2024-04-15 17:37:59.412428+00:00,step_3a_16,af8621e2_seg_3006,16,2
af8621e2_seg_3006,2024-04-15 17:37:59.488039+00:00,step_3b_16,af8621e2_seg_3006,16,2
af8621e2_seg_3006,2024-04-15 17:37:59.546531+00:00,step_3c_16,af8621e2_seg_3006,16,2
af8621e2_seg_3006,2024-04-15 17:37:59.597569+00:00,end_16,af8621e2_seg_3006,16,2
af8f23af_seg_3007,2024-11-22 14:58:51.019704+00:00,start_16,af8f23af_seg_3007,16,2
af8f23af_seg_3007,2024-11-22 14:58:52.019704+00:00,step_1_16,af8f23af_seg_3007,16,2
af8f23af_seg_3007,2024-11-22 14:58:53.442501+00:00,step_2_16,af8f23af_seg_3007,16,2
af8f23af_seg_3007,2024-11-22 14:58:56.442091+00:00,step_3a_16,af8f23af_seg_3007,16,2
af8f23af_seg_3007,2024-11-22 14:58:56.511164+00:00,step_3b_16,af8f23af_seg_3007,16,2
af8f23af_seg_3007,2024-11-22 14:58:56.654688+00:00,step_3c_16,af8f23af_seg_3007,16,2
af8f23af_seg_3007,2024-11-22 14:58:56.660802+00:00,end_16,af8f23af_seg_3007,16,2
aff7f00_seg_3008,2024-02-23 08:01:31.369865+00:00,start_16,aff7f00_seg_3008,16,2
aff7f00_seg_3008,2024-02-23 08:01:32.369865+00:00,step_1_16,aff7f00_seg_3008,16,2
aff7f00_seg_3008,2024-02-23 08:01:39.754983+00:00,step_2_16,aff7f00_seg_3008,16,2
aff7f00_seg_3008,2024-02-23 08:02:01.342434+00:00,step_3a_16,aff7f00_seg_3008,16,2
aff7f00_seg_3008,2024-02-23 08:02:01.379052+00:00,step_3b_16,aff7f00_seg_3008,16,2
aff7f00_seg_3008,2024-02-23 08:02:01.397468+00:00,step_3c_16,aff7f00_seg_3008,16,2
aff7f00_seg_3008,2024-02-23 08:02:01.418968+00:00,end_16,aff7f00_seg_3008,16,2
b0092b64_seg_3009,2024-03-27 11:06:31.948808+00:00,start_16,b0092b64_seg_3009,16,2
b0092b64_seg_3009,2024-03-27 11:06:32.948808+00:00,step_1_16,b0092b64_seg_3009,16,2
b0092b64_seg_3009,2024-03-27 11:06:37.889508+00:00,step_2_16,b0092b64_seg_3009,16,2
b0092b64_seg_3009,2024-03-27 11:06:47.356064+00:00,step_3a_16,b0092b64_seg_3009,16,2
b0092b64_seg_3009,2024-03-27 11:06:47.443909+00:00,step_3b_16,b0092b64_seg_3009,16,2
b0092b64_seg_3009,2024-03-27 11:06:47.566310+00:00,step_3c_16,b0092b64_seg_3009,16,2
b0092b64_seg_3009,2024-03-27 11:06:47.667930+00:00,end_16,b0092b64_seg_3009,16,2
b0092b64_seg_3010,2024-03-30 10:53:14.841501+00:00,start_16,b0092b64_seg_3010,16,2
b0092b64_seg_3010,2024-03-30 10:53:15.841501+00:00,step_1_16,b0092b64_seg_3010,16,2
b0092b64_seg_3010,2024-03-30 10:53:20.988283+00:00,step_2_16,b0092b64_seg_3010,16,2
b0092b64_seg_3010,2024-03-30 10:53:29.725830+00:00,step_3a_16,b0092b64_seg_3010,16,2
b0092b64_seg_3010,2024-03-30 10:53:29.819095+00:00,step_3b_16,b0092b64_seg_3010,16,2
b0092b64_seg_3010,2024-03-30 10:53:29.921827+00:00,step_3c_16,b0092b64_seg_3010,16,2
b0092b64_seg_3010,2024-03-30 10:53:30.017775+00:00,end_16,b0092b64_seg_3010,16,2
b01e662b_seg_3011,2024-12-27 13:35:55.859843+00:00,start_16,b01e662b_seg_3011,16,2
b01e662b_seg_3011,2024-12-27 13:35:56.859843+00:00,step_1_16,b01e662b_seg_3011,16,2
b01e662b_seg_3011,2024-12-27 13:35:59.843316+00:00,step_2_16,b01e662b_seg_3011,16,2
b01e662b_seg_3011,2024-12-27 13:37:44.030813+00:00,step_3a_16,b01e662b_seg_3011,16,2
b01e662b_seg_3011,2024-12-27 13:37:44.100562+00:00,step_3b_16,b01e662b_seg_3011,16,2
b01e662b_seg_3011,2024-12-27 13:37:44.136797+00:00,step_3c_16,b01e662b_seg_3011,16,2
b01e662b_seg_3011,2024-12-27 13:37:44.190879+00:00,end_16,b01e662b_seg_3011,16,2
b02716c0_seg_3012,2024-07-09 18:36:06.107190+00:00,start_16,b02716c0_seg_3012,16,2
b02716c0_seg_3012,2024-07-09 18:36:07.107190+00:00,step_1_16,b02716c0_seg_3012,16,2
b02716c0_seg_3012,2024-07-09 18:36:17.278259+00:00,step_2_16,b02716c0_seg_3012,16,2
b02716c0_seg_3012,2024-07-09 18:37:11.240565+00:00,step_3a_16,b02716c0_seg_3012,16,2
b02716c0_seg_3012,2024-07-09 18:37:11.244065+00:00,step_3b_16,b02716c0_seg_3012,16,2
b02716c0_seg_3012,2024-07-09 18:37:11.344368+00:00,step_3c_16,b02716c0_seg_3012,16,2
b02716c0_seg_3012,2024-07-09 18:37:11.445164+00:00,end_16,b02716c0_seg_3012,16,2
b02716c0_seg_3013,2024-07-09 18:37:18.548615+00:00,start_16,b02716c0_seg_3013,16,2
b02716c0_seg_3013,2024-07-09 18:37:19.548615+00:00,step_1_16,b02716c0_seg_3013,16,2
b02716c0_seg_3013,2024-07-09 18:37:31.263266+00:00,step_2_16,b02716c0_seg_3013,16,2
b02716c0_seg_3013,2024-07-09 18:37:57.732883+00:00,step_3a_16,b02716c0_seg_3013,16,2
b02716c0_seg_3013,2024-07-09 18:37:57.785981+00:00,step_3b_16,b02716c0_seg_3013,16,2
b02716c0_seg_3013,2024-07-09 18:37:57.891641+00:00,step_3c_16,b02716c0_seg_3013,16,2
